"_type","additionalrooms","age","amenitiesavailable","amenitiesnot","area","balconies","bathroom","bhk","carpetarea","facing","floor","locality","neworold","opensides","overlooking","ownership","possesiondate","price","pricepersquare","projectname","roadfaceing","status","totalfloor"
"dict","3 rooms( study room, servant room, pooja room )","10 - 11 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Gymnasium,Swimming Pool,Maintenance Staff,Landscaped Gardens,School,Hospital,ATM,Gas connection","Club House,Sports Facility,Jogging Track,AC,Wardrobe,TV,Refrigerator,Sofa,Wifi,Dining Table,BED","1,100 sq ft","1","2","2 BHK Apartment ","980 sq ft","East","11, ","Pashan","Resale","2","Corner, Garden View, Pool View, Road View","Co-Operative Society","","8000000","₹ 7,272/ sq ft ","Mont Vert Mont Vert 2","10 feet","Ready to move,Unfurnished","11"
"dict","","4 - 5 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Rain Water Harvesting,Staff Quarter,Landscaped Gardens,Gas connection","AC,Wardrobe,TV,Refrigerator,Sofa,Wifi,Dining Table,BED","1,037 sq ft","1","2","2 BHK Apartment ","768 sq ft","East","2, ","Bavdhan","Resale","2","Road View","Freehold","","6600000","₹ 6,364/ sq ft ","Nyati Esplanade","80 feet","Ready to move,Unfurnished","12"
"dict","","4 - 5 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Rain Water Harvesting,Landscaped Gardens","Sports Facility,Jogging Track","1,200 sq ft","2","2","2 BHK Apartment ","923 sq ft","East","8, ","Baner","Resale","4","Corner, Garden View, Pool View, Road View","Freehold","","8500000","₹ 7,083/ sq ft ","Rachana MyWorld Apartments","30 feet","Ready to move,Unfurnished","13"
"dict","","2 - 3 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Indoor Games,Jogging Track,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Landscaped Gardens,School,Hospital,ATM,Wifi","Sports Facility,AC,Wardrobe,TV,Refrigerator,Sofa,Dining Table,Gas connection,BED","1,186 sq ft","1","2","2 BHK Apartment ","","East","9, ","Baner","Resale","2","Corner, Garden View, Pool View, Road View","Freehold","","9000000","₹ 7,588/ sq ft ","Paranjape Yuthika","30 feet","Ready to move,Semi-Furnished","12"
"dict","","0 - 1 year","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Intercom,Rain Water Harvesting,Multipurpose Room","Sports Facility,Landscaped Gardens","1,473 sq ft","","3","3 BHK Apartment ","","West","5, ","Baner","New","2","Road View, Pool View","Freehold","","9500000","₹ 6,449/ sq ft ","Kumar Pinakin","80 feet","Ready to move","11"
"dict","","8 years","Lift Available,Car Parking,Power Backup,24 X 7 Security","Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens","1,010 sq ft","2","2","2 BHK Apartment ","900 sq ft","East","4, ","Pimple Saudagar","Resale","2","Garden View","Co-Operative Society","","6700000","₹ 6,633/ sq ft ","Mehetre Laxmi Vrindavan","50 feet","Ready to move,Unfurnished","7"
"dict","","","Car Parking,Vaastu Compliant,Rain Water Harvesting,Shopping Mall,School,Hospital,ATM","Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens","14,000 sq ft","",""," Residential Plot ","","","","Balewadi","Resale","","","","","50000000","₹ 3,571/ sq ft ","","","Unfurnished",""
"dict","","","Car Parking,Vaastu Compliant,Shopping Mall,School,Hospital,ATM","Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens","12,000 sq ft","",""," Residential Plot ","","","","Hinjewadi","Resale","","","","","30000000","₹ 2,500/ sq ft ","","","Unfurnished",""
"dict","1 rooms( pooja room )","","Lift Available,Car Parking,Power Backup,24 X 7 Security,Swimming Pool,Landscaped Gardens","Children's play area,Club House,Gymnasium,Sports Facility,Jogging Track","1,836 sq ft","2","3","3 BHK Apartment ","1360 sq ft","East","7, ","Hinjewadi","New","4","","Freehold","Dec 2018","12000000","₹ 6,535/ sq ft ","Builder Luxurious Apartment","","Under Construction","12"
"dict","","","Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Gymnasium,Swimming Pool,Maintenance Staff,Intercom,Rain Water Harvesting","Children's play area,Club House,Sports Facility,Jogging Track,Landscaped Gardens","1,393 sq ft","2","2","3 BHK Apartment ","","East","4, ","Pisoli","New","","Garden View, Pool View, Road View","Freehold","Jan 2018","6369000","₹ 4,572/ sq ft ","","","Under Construction","14"
"dict","","","Lift Available,Car Parking,Power Backup,Children's play area,Swimming Pool,Sports Facility,Jogging Track,Maintenance Staff,Rain Water Harvesting,Multipurpose Room,Landscaped Gardens,Shopping Mall,School,Hospital,ATM","24 X 7 Security,Club House,Gymnasium,AC,Wardrobe,TV,Refrigerator,Sofa,Wifi,Dining Table,Gas connection,BED","610 sq ft","1","2","1 BHK Apartment ","488 sq ft","East","5, ","Undri","New","1","Garden View, Pool View, Road View","Freehold","Feb 2020","2700000","₹ 4,426/ sq ft ","","","Under Construction","16"
"dict","","7 years","Car Parking,Power Backup,Vaastu Compliant,Rain Water Harvesting,Shopping Mall,School,Hospital,ATM,Refrigerator","Lift Available,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens,AC,Wardrobe,TV,Sofa,Wifi,Dining Table,Gas connection,BED","1,600 sq ft","","3","3 BHK Villa ","","","","Vadgaon Sheri","Resale","","","","","8500000","₹ 5,312/ sq ft ","","","Ready to move,Semi-Furnished",""
"dict","","5 years","Car Parking,Vaastu Compliant,Shopping Mall,School,Hospital,ATM,Refrigerator","Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens,AC,Wardrobe,TV,Sofa,Wifi,Dining Table,Gas connection,BED","1,000 sq ft","","","1 BHK Independent House ","","","","Vadgaon Sheri","Resale","","","","","6300000","₹ 6,300/ sq ft ","","","Ready to move,Semi-Furnished",""
"dict","","5 years","Car Parking,Power Backup,Vaastu Compliant,Rain Water Harvesting,Shopping Mall,School,Hospital,ATM,Refrigerator","Lift Available,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens,AC,Wardrobe,TV,Sofa,Wifi,Dining Table,Gas connection,BED","3,600 sq ft","","","3 BHK Villa ","","","","Vadgaon Sheri","Resale","","","","","12000000","₹ 3,333/ sq ft ","","","Ready to move,Semi-Furnished",""
"dict","","4 - 5 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Club House,Jogging Track,Maintenance Staff,Intercom,Multipurpose Room,Landscaped Gardens","Gymnasium,Swimming Pool,Sports Facility","611 sq ft","","1","1 BHK Apartment ","","East","1, ","Hinjewadi","Resale","","Road View","Freehold","","2900000","₹ 4,746/ sq ft ","MP Residency","","Ready to move,Unfurnished","4"
"dict","1 rooms( pooja room )","","Lift Available,Car Parking,Power Backup,24 X 7 Security,Swimming Pool,Landscaped Gardens","Children's play area,Club House,Gymnasium,Sports Facility,Jogging Track","1,282 sq ft","1","2","2 BHK Apartment ","950 sq ft","West","7, ","Baner","New","4","Garden View","Freehold","Dec 2018","8800000","₹ 6,864/ sq ft ","Builder Luxurious Apartment","","Under Construction","12"
"dict","1 rooms( pooja room )","","Lift Available,Car Parking,Power Backup,24 X 7 Security,Swimming Pool,Landscaped Gardens","Children's play area,Club House,Gymnasium,Sports Facility,Jogging Track","1,570 sq ft","2","3","3 BHK Apartment ","1161 sq ft","West","5, ","Wakad","New","4","Garden View","Freehold","Dec 2019","10600000","₹ 6,751/ sq ft ","Builder Luxurious Apartment","","Under Construction","12"
"dict","1 rooms( pooja room )","","Lift Available,Car Parking,Power Backup,24 X 7 Security,Swimming Pool,Landscaped Gardens","Children's play area,Club House,Gymnasium,Sports Facility,Jogging Track","1,733 sq ft","2","3","3 BHK Apartment ","1282 sq ft","West","7, ","Bavdhan","New","4","Garden View","Freehold","Dec 2019","12500000","₹ 7,212/ sq ft ","Builder Luxurious Apartment","","Under Construction","12"
"dict","1 rooms( pooja room )","","Lift Available,Car Parking,Power Backup,24 X 7 Security,Swimming Pool,Landscaped Gardens","Children's play area,Club House,Gymnasium,Sports Facility,Jogging Track","990 sq ft","1","2","2 BHK Apartment ","733 sq ft","West","5, ","Baner Pashan Link Road","New","4","Garden View","Freehold","Dec 2020","8300000","₹ 8,383/ sq ft ","Builder Luxurious Apartment","","Under Construction","11"
"dict","2 rooms( servant room, pooja room )","","Lift Available,Car Parking,Power Backup,24 X 7 Security,Swimming Pool,Landscaped Gardens,AC","Children's play area,Club House,Gymnasium,Sports Facility,Jogging Track,Wardrobe,TV,Refrigerator,Sofa,Wifi,Dining Table,Gas connection,BED","3,010 sq ft","2","4","4 BHK Apartment ","2230 sq ft","West","9, ","Baner Pashan Link Road","New","4","Garden View","Freehold","Dec 2018","30000000","₹ 9,966/ sq ft ","Builder Luxurious Apartment","","Under Construction","12"
"dict","","0 - 1 year","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Sports Facility,Indoor Games,Jogging Track,Intercom,Golf Course,Cafeteria,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Landscaped Gardens,ATM,Wifi,Gas connection","AC,Wardrobe,TV,Refrigerator,Sofa,Dining Table,BED","711 sq ft","1","1","1 BHK Apartment ","483 sq ft","","","Gahunje","New","","Garden View, Pool View, Road View","","","5200000","₹ 7,313/ sq ft ","Lodha Belmondo","","Ready to move",""
"dict","","2 - 3 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Sports Facility,Indoor Games,Jogging Track,Maintenance Staff,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Landscaped Gardens,Shopping Mall,School,Hospital,ATM,Gas connection","AC,Wardrobe,TV,Refrigerator,Sofa,Wifi,Dining Table,BED","1,000 sq ft","1","2","2 BHK Apartment ","","","3, ","Wagholi","Resale","2","Corner, Garden View, Pool View, Road View","Freehold","","4200000","₹ 4,200/ sq ft ","Bhandari Savannah","30 feet","Ready to move,Semi-Furnished","7"
"dict","","10 - 11 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Gymnasium,Jogging Track,Maintenance Staff,Rain Water Harvesting,Landscaped Gardens","Club House,Swimming Pool,Sports Facility","1,600 sq ft","2","3","3 BHK Apartment ","","East","6, ","Baner","Resale","","Road View","Freehold","","12500000","₹ 7,812/ sq ft ","","","Ready to move,Unfurnished","11"
"dict","","11 - 12 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Gymnasium,Jogging Track,Maintenance Staff,Rain Water Harvesting,Landscaped Gardens","Club House,Swimming Pool,Sports Facility","1,700 sq ft","2","3","3 BHK Apartment ","","East","7, ","Baner","Resale","","Road View","Freehold","","10000000","₹ 5,882/ sq ft ","","","Ready to move,Unfurnished","7"
"dict","","7 - 8 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Jogging Track,Maintenance Staff,Rain Water Harvesting,Landscaped Gardens","Club House,Gymnasium,Swimming Pool,Sports Facility","1,495 sq ft","2","3","3 BHK Apartment ","","East","12, ","Baner","Resale","","Road View","Freehold","","11000000","₹ 7,357/ sq ft ","","","Ready to move,Unfurnished","12"
"dict","","7 - 8 years","Lift Available,Car Parking,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Jogging Track,Maintenance Staff,Rain Water Harvesting,Landscaped Gardens","Power Backup,Swimming Pool,Sports Facility","1,350 sq ft","2","3","3 BHK Apartment ","","East","4, ","Baner","Resale","","Road View","Freehold","","10500000","₹ 7,777/ sq ft ","","","Ready to move,Unfurnished","9"
"dict","","7 - 8 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Maintenance Staff,Rain Water Harvesting,Landscaped Gardens","Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track","1,620 sq ft","2","3","3 BHK Apartment ","","East","3, ","Baner","Resale","","Road View","Freehold","","11000000","₹ 6,790/ sq ft ","","","Ready to move,Unfurnished","11"
"dict","","6 - 7 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Jogging Track,Maintenance Staff,Rain Water Harvesting,Landscaped Gardens","Swimming Pool,Sports Facility","1,500 sq ft","2","3","3 BHK Apartment ","","East","8, ","Baner","Resale","","Road View","Freehold","","15000000","₹ 10,000/ sq ft ","","","Ready to move,Unfurnished","9"
"dict","","2 - 3 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Sports Facility,Indoor Games,Jogging Track,Maintenance Staff,Intercom,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Landscaped Gardens,Shopping Mall,School,Hospital,ATM,Gas connection","AC,Wardrobe,TV,Refrigerator,Sofa,Wifi,Dining Table,BED","948 sq ft","","2","2 BHK Apartment ","677 sq ft","East","3, ","Wagholi","New","2","Corner, Garden View, Pool View, Road View","Freehold","","3800000","₹ 4,008/ sq ft ","Bhandari Vermont","60 feet","Ready to move","11"
"dict","","9 - 10 years","Wardrobe,TV,Sofa,BED","Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens,AC,Refrigerator,Wifi,Dining Table,Gas connection","400 sq ft","1","1","1 BHK Apartment ","","East","1, ","Pimple Nilakh","Resale","2","","","","2500000","₹ 6,250/ sq ft ","","30 feet","Ready to move,Furnished","3"
"dict","","5 - 6 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Wardrobe","Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens,AC,TV,Refrigerator,Sofa,Wifi,Dining Table,Gas connection,BED","1,362 sq ft","1","3","3 BHK Apartment ","","East","5, ","Baner","Resale","","","Freehold","","13500000","₹ 9,911/ sq ft ","","","Ready to move,Unfurnished","5"
"dict","","","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Golf Course,Cafeteria,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Landscaped Gardens,AC","Wardrobe,TV,Refrigerator,Sofa,Wifi,Dining Table,Gas connection,BED","2,500 sq ft","4","5","4 BHK Apartment ","","East","9, ","Wakad","New","4","","","Dec 2018","20900000","₹ 8,360/ sq ft ","Kasturi Epitome","","Under Construction","15"
"dict","2 rooms( servant room, pooja room )","","Lift Available,Car Parking,Power Backup,24 X 7 Security,Swimming Pool,Landscaped Gardens,AC","Children's play area,Club House,Gymnasium,Sports Facility,Jogging Track,Wardrobe,TV,Refrigerator,Sofa,Wifi,Dining Table,Gas connection,BED","3,025 sq ft","2","4","4 BHK Apartment ","2238 sq ft","East","7, ","Baner","New","4","Garden View","Freehold","Dec 2018","30000000","₹ 9,917/ sq ft ","Builder Luxurious Apartment","","Under Construction","12"
"dict","","","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Indoor Games,Jogging Track,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Landscaped Gardens,ATM","Sports Facility","1,588 sq ft","","3","3 BHK Apartment ","","West","","Baner","New","4","Garden View","Freehold","Dec 2019","13300000","₹ 8,375/ sq ft ","Kalpataru Jade Residences","","Under Construction",""
"dict","1 rooms( study room )","4 - 5 years","Lift Available,Car Parking,Power Backup,Children's play area,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Maintenance Staff,Intercom,Multipurpose Room,Landscaped Gardens,Shopping Mall,School,Hospital,ATM","24 X 7 Security,Club House,AC,Wardrobe,TV,Refrigerator,Sofa,Wifi,Dining Table,Gas connection,BED","2,695 sq ft","1","4","3 BHK Apartment ","2156 sq ft","East","3, ","Hadapsar","Resale","1","Garden View, Pool View, Road View","Freehold","","17500000","₹ 6,493/ sq ft ","","","Ready to move,Unfurnished","11"
"dict","1 rooms( study room )","4 - 5 years","Lift Available,Car Parking,Power Backup,Children's play area,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Maintenance Staff,Multipurpose Room,Landscaped Gardens,Shopping Mall,School,Hospital,ATM","24 X 7 Security,Club House,AC,Wardrobe,TV,Refrigerator,Sofa,Wifi,Dining Table,Gas connection,BED","1,265 sq ft","2","2","3 BHK Apartment ","1012 sq ft","East","5, ","Undri","Resale","1","Garden View, Pool View, Road View","Freehold","","6800000","₹ 5,375/ sq ft ","","","Ready to move,Unfurnished","10"
"dict","","4 - 5 years","Lift Available,Car Parking,Vaastu Compliant,Swimming Pool,Maintenance Staff,Intercom,Wardrobe","Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Sports Facility,Jogging Track,Landscaped Gardens,AC,TV,Refrigerator,Sofa,Wifi,Dining Table,Gas connection,BED","887 sq ft","1","2","2 BHK Apartment ","709 sq ft","North","7, ","NIBM","Resale","","Garden View, Pool View, Road View","Freehold","","5500000","₹ 6,200/ sq ft ","","","Ready to move,Unfurnished","12"
"dict","","0 - 1 year","Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Maintenance Staff,Rain Water Harvesting","Children's play area,Sports Facility,Jogging Track,Landscaped Gardens","1,335 sq ft","2","2","2 BHK Apartment ","908 sq ft","East","9, ","NIBM","Resale","","Garden View, Pool View, Road View","Freehold","","8000000","₹ 5,992/ sq ft ","","","Ready to move,Unfurnished","18"
"dict","","1 - 2 years","Car Parking,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Jogging Track,Rain Water Harvesting","Lift Available,Sports Facility,Landscaped Gardens","1,156 sq ft","1","2","2 BHK Apartment ","","East","3, ","Undri","New","2","Road View, Garden View","Freehold","","4550000","₹ 3,935/ sq ft ","Kanchan Onyx","100 feet","Ready to move","11"
"dict","3 rooms( study room, servant room, pooja room )","3 - 4 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Maintenance Staff,Intercom,Golf Course,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Landscaped Gardens,Shopping Mall,School,Hospital,ATM,Wifi,Gas connection","AC,Wardrobe,TV,Refrigerator,Sofa,Dining Table,BED","1,050 sq ft","2","2","2 BHK Apartment ","850 sq ft","East","8, ","Baner","Resale","3","Corner, Garden View, Pool View, Road View","Co-Operative Society","","6900000","₹ 6,571/ sq ft ","KBD Palladion","10 feet","Ready to move,Unfurnished","12"
"dict","","1 - 2 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Sports Facility,Indoor Games,Jogging Track,Intercom,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Landscaped Gardens,Wardrobe,Wifi","AC,TV,Refrigerator,Sofa,Dining Table,Gas connection,BED","1,026 sq ft","1","2","2 BHK Apartment ","","West","2, ","Undri","Resale","2","Garden View","Freehold","","5600000","₹ 5,458/ sq ft ","VTP The Landmark","170 feet","Ready to move,Unfurnished","12"
"dict","2 rooms( servant room, pooja room )","","Lift Available,Car Parking,Power Backup,24 X 7 Security,Swimming Pool,Landscaped Gardens,AC","Children's play area,Club House,Gymnasium,Sports Facility,Jogging Track,Wardrobe,TV,Refrigerator,Sofa,Wifi,Dining Table,Gas connection,BED","3,800 sq ft","2","4","4 BHK Apartment ","2813 sq ft","West","6, ","Aundh","New","4","Garden View","Freehold","Jun 2018","40000000","₹ 10,526/ sq ft ","Builder Luxurious Apartment","","Under Construction","12"
"dict","1 rooms( pooja room )","","Lift Available,Car Parking,Power Backup,24 X 7 Security,Swimming Pool,Landscaped Gardens","Children's play area,Club House,Gymnasium,Sports Facility,Jogging Track,AC,Wardrobe,TV,Refrigerator,Sofa,Wifi,Dining Table,Gas connection,BED","2,180 sq ft","2","3","3 BHK Apartment ","1614 sq ft","West","6, ","Balewadi","New","4","Garden View","Freehold","Dec 2020","18500000","₹ 8,486/ sq ft ","Builder Luxurious Apartment","","Under Construction","12"
"dict","1 rooms( pooja room )","","Lift Available,Car Parking,Power Backup,24 X 7 Security,Swimming Pool,Landscaped Gardens","Children's play area,Club House,Gymnasium,Sports Facility,Jogging Track","1,645 sq ft","2","3","3 BHK Apartment ","1220 sq ft","West","7, ","Baner","New","4","Garden View","Freehold","Dec 2019","12400000","₹ 7,537/ sq ft ","Builder Luxurious Apartment","","Under Construction","12"
"dict","1 rooms( pooja room )","","Lift Available,Car Parking,Power Backup,24 X 7 Security,Swimming Pool,Landscaped Gardens","Children's play area,Club House,Gymnasium,Sports Facility,Jogging Track","1,013 sq ft","1","2","2 BHK Apartment ","750 sq ft","West","6, ","Wakad","New","4","Garden View","Freehold","Dec 2019","7500000","₹ 7,403/ sq ft ","Builder Luxurious Apartment","","Under Construction","12"
"dict","1 rooms( pooja room )","","Lift Available,Car Parking,Power Backup,24 X 7 Security,Swimming Pool,Landscaped Gardens","Children's play area,Club House,Gymnasium,Sports Facility,Jogging Track","1,679 sq ft","2","3","3 BHK Apartment ","1242 sq ft","West","9, ","Wakad","New","4","Garden View","Freehold","Dec 2019","11400000","₹ 6,789/ sq ft ","Builder Luxurious Apartment","","Under Construction","12"
"dict","1 rooms( pooja room )","","Lift Available,Car Parking,Power Backup,24 X 7 Security,Swimming Pool,Landscaped Gardens","Children's play area,Club House,Gymnasium,Sports Facility,Jogging Track","1,450 sq ft","2","3","3 BHK Apartment ","1073 sq ft","West","9, ","Hinjewadi","New","4","Garden View","Freehold","Dec 2018","8410000","₹ 5,800/ sq ft ","Builder Luxurious Apartment","","Under Construction","12"
"dict","","","","Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens","764 sq ft","1","2","2 BHK Apartment ","508 sq ft","","1, ","Punawale","New","","Road View, Corner","Freehold","Dec 2018","4117000","₹ 5,388/ sq ft ","Builder Legacy Homes Legacy Urbania Punawale Pune","","Under Construction","11"
"dict","","6 - 7 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Rain Water Harvesting","Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens","1,013 sq ft","1","2","2 BHK Apartment ","","East","7, ","Baner","Resale","","Road View","Freehold","","7500000","₹ 7,403/ sq ft ","","","Ready to move,Unfurnished","10"
"dict","","8 - 9 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Maintenance Staff,Rain Water Harvesting","Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens","1,190 sq ft","2","2","2 BHK Apartment ","","East","5, ","Baner","Resale","","Road View","Freehold","","6200000","₹ 5,210/ sq ft ","","","Ready to move,Unfurnished","10"
"dict","","10 - 11 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Jogging Track,Maintenance Staff,Rain Water Harvesting,Landscaped Gardens","Swimming Pool,Sports Facility","1,425 sq ft","2","3","3 BHK Apartment ","","East","3, ","Baner","Resale","","Road View","Freehold","","11000000","₹ 7,719/ sq ft ","","","Ready to move,Unfurnished","6"
"dict","","6 - 7 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Rain Water Harvesting","Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens","2,000 sq ft","2","4","4 BHK Apartment ","","East","4, ","Baner","Resale","","Road View","Freehold","","18000000","₹ 9,000/ sq ft ","","","Ready to move,Unfurnished","5"
"dict","","12 - 13 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Jogging Track,Maintenance Staff,Rain Water Harvesting","Swimming Pool,Sports Facility,Landscaped Gardens","880 sq ft","1","2","2 BHK Apartment ","","East","3, ","Aundh","Resale","","Road View","Freehold","","8200000","₹ 9,318/ sq ft ","","","Ready to move,Unfurnished","7"
"dict","","15 - 16 years","Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Rain Water Harvesting","Lift Available,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens","890 sq ft","1","2","2 BHK Apartment ","","East","2, ","Aundh","Resale","","Road View","Freehold","","7200000","₹ 8,089/ sq ft ","","","Ready to move,Unfurnished","7"
"dict","","12 - 13 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Rain Water Harvesting","Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens","1,000 sq ft","2","2","2 BHK Apartment ","","East","1, ","Baner","Resale","","Road View","Freehold","","7200000","₹ 7,200/ sq ft ","","","Ready to move,Unfurnished","6"
"dict","","0 - 1 year","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Jogging Track,Maintenance Staff,Rain Water Harvesting,Landscaped Gardens","Swimming Pool,Sports Facility","1,041 sq ft","2","2","2 BHK Apartment ","","East","1, ","Baner","New","","Road View","Freehold","","8200000","₹ 7,877/ sq ft ","","","Ready to move","9"
"dict","","6 - 7 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Jogging Track,Rain Water Harvesting,Landscaped Gardens","Swimming Pool,Sports Facility","1,137 sq ft","1","2","2 BHK Apartment ","","East","7, ","Baner","Resale","","Road View","Freehold","","8000000","₹ 7,036/ sq ft ","","","Ready to move,Unfurnished","9"
"dict","","15 - 16 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Jogging Track,Rain Water Harvesting","Club House,Gymnasium,Swimming Pool,Sports Facility,Landscaped Gardens","965 sq ft","2","2","2 BHK Apartment ","","East","5, ","Baner","Resale","","Road View","Freehold","","7000000","₹ 7,253/ sq ft ","","","Ready to move,Unfurnished","6"
"dict","","0 - 1 year","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Indoor Games,Jogging Track,Intercom,Cafeteria,Rain Water Harvesting,Landscaped Gardens","Sports Facility","1,206 sq ft","","2","2 BHK Apartment ","894 sq ft","West","4, ","Baner","New","2","Road View","Freehold","","9000000","₹ 7,462/ sq ft ","Kolte Patil 24K Sereno","100 feet","Ready to move","8"
"dict","","6 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Club House,Swimming Pool,Jogging Track,Rain Water Harvesting,Landscaped Gardens","Gymnasium,Sports Facility","1,374 sq ft","","2","2 BHK Apartment ","","West","8, ","Balewadi","Resale","2","Garden View","Freehold","","10500000","₹ 7,641/ sq ft ","Vanshaj Kiona","30 feet","Ready to move,Unfurnished","9"
