"_type","additionalrooms","age","amenitiesavailable","amenitiesnot","area","balconies","bathroom","bhk","carpetarea","facing","floor","locality","neworold","opensides","overlooking","ownership","possesiondate","price","pricepersquare","projectname","roadfaceing","status","totalfloor"
"dict","","2 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Sports Facility,Indoor Games,Jogging Track,Maintenance Staff,Intercom,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Landscaped Gardens,AC,Wifi,Microwave","Wardrobe,TV,Refrigerator,Sofa,Dining Table,Gas connection,BED","3,690 sq ft","1","4","4 BHK Apartment ","2674 sq ft","West","12, ","Baner","New","2","Corner, Garden View, Pool View, Road View","Freehold","","45000000","₹ 12,195/ sq ft ","Kasturi The Balmoral Estate","50 feet","Ready to move","16"
"dict","","0 - 1 year","Lift Available,Car Parking,Power Backup,Children's play area,Club House,Gymnasium,Indoor Games,Jogging Track,Staff Quarter,Landscaped Gardens","24 X 7 Security,Swimming Pool,Sports Facility","1,070 sq ft","2","2","2 BHK Apartment ","","NorthEast","1, ","Mahalunge","New","2","Road View, Garden View","Freehold","","6632930","₹ 6,199/ sq ft ","Puraniks Aldea Espanola","","Ready to move","15"
"dict","","","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Maintenance Staff,Cafeteria,Rain Water Harvesting,Multipurpose Room,Landscaped Gardens,Wifi,Gas connection","AC,Wardrobe,TV,Refrigerator,Sofa,Dining Table,BED","1,050 sq ft","1","2","2 BHK Apartment ","777 sq ft","West","6, ","Baner","New","1","Corner, Garden View, Pool View, Road View","Freehold","Dec 2019","7500000","₹ 7,142/ sq ft ","Rohan Group Leher 2","50 feet","Under Construction","12"
"dict","2 rooms( study room, pooja room )","2 - 3 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Landscaped Gardens","Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track","1,730 sq ft","1","3","3 BHK Apartment ","1350 sq ft","East","2, ","Prabhat Road","Resale","2","Corner, Garden View, Road View","Freehold","","27200000","₹ 15,722/ sq ft ","Builder New 3 Bhk Prabhat Road","25 feet","Ready to move,Unfurnished","6"
"dict","3 rooms( study room, servant room, pooja room )","1 - 2 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Gas connection","Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens,AC,Wardrobe,TV,Refrigerator,Sofa,Wifi,Dining Table,BED","1,600 sq ft","1","3","3 BHK Apartment ","1200 sq ft","East","1, ","Prabhat Road","Resale","3","Corner, Garden View, Road View","Freehold","","24200000","₹ 15,125/ sq ft ","Builder prabhat road new project","25 feet","Ready to move,Unfurnished","5"
"dict","","1 year","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Intercom,Cafeteria,Rain Water Harvesting,Multipurpose Room,Landscaped Gardens,Shopping Mall,School,Hospital,ATM","Sports Facility,AC,Wardrobe,TV,Refrigerator,Sofa,Wifi,Dining Table,Gas connection,BED","1,070 sq ft","","2","2 BHK Apartment ","","NorthEast","3, ","Balewadi","Resale","1","Corner, Garden View, Pool View, Road View","Freehold","","7000000","₹ 6,542/ sq ft ","Manav Perfect 10","50 feet","Ready to move,Semi-Furnished","10"
"dict","","1 - 2 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Jogging Track,Rain Water Harvesting,Gas connection","Swimming Pool,Sports Facility,Landscaped Gardens,AC,Wardrobe,TV,Refrigerator,Sofa,Wifi,Dining Table,BED","1,221 sq ft","2","2","2 BHK Apartment ","906 sq ft","East","3, ","Hinjewadi","New","2","Corner","Freehold","","6159000","₹ 5,044/ sq ft ","Paras Delicia","30 feet","Ready to move","4"
"dict","","","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Rain Water Harvesting","Sports Facility,Landscaped Gardens","655 sq ft","","1","1 BHK Apartment ","","NorthEast","1","Baner","New","","","Freehold","Dec 2025","3766250","₹ 5,750/ sq ft ","Amar Amar Infinity","","Under Construction",""
"dict","","","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Indoor Games,Intercom,Rain Water Harvesting,Multipurpose Room,Landscaped Gardens","Swimming Pool,Sports Facility,Jogging Track","1,015 sq ft","","2","2 BHK Apartment ","752 sq ft","NorthEast","1, ","Mundhwa","New","2","Road View, Garden View","Freehold","Sep 2018","4771515","₹ 4,701/ sq ft ","PGD Pinnacle","","Under Construction","10"
"dict","","","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Indoor Games,Jogging Track,Intercom,Cafeteria,Rain Water Harvesting,Landscaped Gardens,Wifi,Gas connection","Sports Facility,AC,Wardrobe,TV,Refrigerator,Sofa,Dining Table,BED","1,680 sq ft","1","3","3 BHK Apartment ","1245 sq ft","West","2, ","Baner","Resale","2","Corner, Garden View, Pool View, Road View","Freehold","Dec 2018","13500000","₹ 8,035/ sq ft ","Kolte Patil 24K Sereno","50 feet","Under Construction,Semi-Furnished","22"
"dict","3 rooms( study room, servant room, pooja room )","2 - 3 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Landscaped Gardens","Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track","1,995 sq ft","1","3","4 BHK Apartment ","1500 sq ft","East","2, ","Prabhat Road","Resale","3","Corner, Garden View, Road View","Freehold","","32000000","₹ 16,040/ sq ft ","Builder 4 Bhk Prabhat Road","25 feet","Ready to move,Unfurnished","5"
"dict","2 rooms( study room, pooja room )","7 years","Lift Available,Car Parking,Power Backup,24 X 7 Security","Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens","1,700 sq ft","2","3","3 BHK Apartment ","1500 sq ft","East","3, ","Erandwane","Resale","2","Corner, Garden View, Road View","Freehold","","21000000","₹ 12,352/ sq ft ","Builder 3 Bhk at Erandwane","30 feet","Ready to move,Furnished","5"
"dict","2 rooms( study room, pooja room )","15 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Landscaped Gardens","Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track","1,300 sq ft","1","2","2 BHK Apartment ","1000 sq ft","East","3, ","Fergusson College Road","Resale","2","Corner, Garden View, Road View","Freehold","","18500000","₹ 14,230/ sq ft ","Builder 2 Bhk at FC Road","30 feet","Ready to move,Unfurnished","5"
"dict","1 rooms( pooja room )","1 year","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Indoor Games,Jogging Track,Intercom,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Landscaped Gardens","Sports Facility","1,262 sq ft","3","3","3 BHK Apartment ","","NorthEast","2, ","Undri","New","2","Garden View, Pool View, Road View","Freehold","","5426600","₹ 4,300/ sq ft ","VTP Urban Nest","","Ready to move","12"
"dict","","0 - 1 year","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Indoor Games,Jogging Track,Intercom,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Landscaped Gardens,Shopping Mall,School,Hospital,ATM","Sports Facility","1,596 sq ft","","3","3 BHK Apartment ","","NorthEast","1","Pimpri","New","","","Freehold","","9177000","₹ 5,750/ sq ft ","Mahindra Lifespaces Antheia","","Ready to move",""
"dict","2 rooms( study room, pooja room )","0 - 1 year","Lift Available,Car Parking,Power Backup,24 X 7 Security,Landscaped Gardens","Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track","1,900 sq ft","2","3","3 BHK Apartment ","1500 sq ft","East","5, ","Bhandarkar Road","Resale","2","Corner, Garden View, Road View","Freehold","","31900000","₹ 16,789/ sq ft ","Builder 3 BHK Bhandarkar Road","30 feet","Ready to move,Unfurnished","5"
"dict","2 rooms( study room, pooja room )","17 - 18 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Landscaped Gardens","Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track","1,655 sq ft","1","3","3 BHK Apartment ","1300 sq ft","East","2, ","Model Colony","Resale","2","Corner, Garden View, Road View","Freehold","","22900000","₹ 13,836/ sq ft ","Builder 3bhk model colony","25 feet","Ready to move,Unfurnished","5"
"dict","","0 - 1 year","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Jogging Track,Rain Water Harvesting,Gas connection","Swimming Pool,Sports Facility,Landscaped Gardens,AC,Wardrobe,TV,Refrigerator,Sofa,Wifi,Dining Table,BED","1,182 sq ft","2","2","2 BHK Apartment ","876 sq ft","East","4, ","Hinjewadi","New","2","Corner","Freehold","","5721000","₹ 4,840/ sq ft ","Paras Delicia","30 feet","Ready to move","4"
"dict","2 rooms( study room, pooja room )","1 - 2 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Landscaped Gardens","Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track","1,600 sq ft","1","3","3 BHK Apartment ","1350 sq ft","East","4, ","Law collage Road","Resale","3","Corner, Garden View, Road View","Freehold","","25900000","₹ 16,187/ sq ft ","Builder 3 BHK Law College Road","25 feet","Ready to move,Unfurnished","6"
"dict","3 rooms( study room, servant room, pooja room )","1 - 2 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Landscaped Gardens,AC,Wardrobe,TV,Refrigerator,Sofa,Washing Machine,Dining Table,Gas connection,BED","Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Wifi","1,500 sq ft","1","3","3 BHK Apartment ","1200 sq ft","West","2, ","Deccan Gymkhana","Resale","2","Corner, Garden View, Pool View, Road View","Freehold","","18500000","₹ 12,333/ sq ft ","Builder Ramamadhav Apartmnet","15 feet","Ready to move,Semi-Furnished","6"
"dict","3 rooms( study room, servant room, pooja room )","17 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Swimming Pool,Wardrobe,Sofa,BED","Club House,Gymnasium,Sports Facility,Jogging Track,Landscaped Gardens,AC,TV,Refrigerator,Wifi,Dining Table,Gas connection","1,100 sq ft","1","2","2 BHK Apartment ","820 sq ft","North","2, ","Prabhat Road","Resale","2","Corner, Garden View, Pool View, Road View","Freehold","","14000000","₹ 12,727/ sq ft ","","30 feet","Ready to move,Semi-Furnished","4"
"dict","3 rooms( study room, servant room, pooja room )","8 - 9 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Club House,Gymnasium,Indoor Games,Jogging Track,Golf Course,Staff Quarter,Landscaped Gardens,Shopping Mall,School,Hospital,AC,Wardrobe,Refrigerator,Sofa,Dining Table,Gas connection,BED","Children's play area,Swimming Pool,Sports Facility,TV,Wifi","1,750 sq ft","2","3","3 BHK Apartment ","1250 sq ft","East","2, ","Law collage Road","Resale","3","Corner, Garden View, Pool View, Road View","Freehold","","18500000","₹ 10,571/ sq ft ","Swojas Gulmohar","25 feet","Ready to move,Unfurnished","5"
"dict","3 rooms( study room, servant room, pooja room )","1 - 2 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Landscaped Gardens,AC,Wardrobe,TV,Refrigerator,Sofa,Microwave,Dining Table,Gas connection,BED","Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Wifi","1,750 sq ft","1","3","3 BHK Apartment ","1300 sq ft","West","2, ","Prabhat Road","Resale","2","Corner, Garden View, Pool View, Road View","Freehold","","28500000","₹ 16,285/ sq ft ","Kotibhaskar Builders Prabhat","25 feet","Ready to move,Unfurnished","6"
"dict","","","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Sports Facility,Indoor Games,Jogging Track,Intercom,Rain Water Harvesting,Multipurpose Room,Landscaped Gardens","","1,150 sq ft","","2","2 BHK Apartment ","","NorthEast","1","Wakad","New","","","Freehold","Jun 2018","7187500","₹ 6,250/ sq ft ","Kalpataru Crescendo","","Under Construction",""
"dict","","","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Sports Facility,Indoor Games,Jogging Track,Intercom,Rain Water Harvesting,Multipurpose Room,Landscaped Gardens","","1,150 sq ft","","2","2 BHK Apartment ","","NorthEast","1","Wakad","New","","","Freehold","Jun 2018","7187500","₹ 6,250/ sq ft ","Kalpataru Crescendo","","Under Construction",""
"dict","","","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Sports Facility,Indoor Games,Jogging Track,Intercom,Rain Water Harvesting,Multipurpose Room,Landscaped Gardens","","1,540 sq ft","","3","3 BHK Apartment ","","NorthEast","1","Wakad","New","","","Freehold","Jun 2018","9625000","₹ 6,250/ sq ft ","Kalpataru Crescendo","","Under Construction",""
"dict","1 rooms( pooja room )","","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Indoor Games,Jogging Track,Maintenance Staff,Intercom,Rain Water Harvesting,Staff Quarter,Landscaped Gardens","Sports Facility","900 sq ft","2","2","2 BHK Apartment ","","NorthEast","2, ","Sus","New","2","Garden View, Pool View, Road View","Freehold","Dec 2018","4225500","₹ 4,695/ sq ft ","Vilas Javdekar Yashwin","","Under Construction","12"
"dict","1 rooms( pooja room )","","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Indoor Games,Jogging Track,Maintenance Staff,Intercom,Rain Water Harvesting,Staff Quarter,Landscaped Gardens","Sports Facility","700 sq ft","1","1","1 BHK Apartment ","","NorthEast","1, ","Sus","New","2","Garden View, Pool View, Road View","Freehold","Dec 2018","3286500","₹ 4,695/ sq ft ","Vilas Javdekar Yashwin","","Under Construction","12"
"dict","2 rooms( study room, pooja room )","9 - 10 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Landscaped Gardens,AC,Wardrobe,TV,Refrigerator,Sofa,Washing Machine,Dining Table,Gas connection,BED","Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Wifi","1,500 sq ft","2","3","3 BHK Apartment ","1200 sq ft","West","2, ","Law collage Road","Resale","3","Corner, Garden View, Road View","Freehold","","19000000","₹ 12,666/ sq ft ","Builder 3 BHK Law College Road","30 feet","Ready to move,Semi-Furnished","5"
"dict","","","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Indoor Games,Jogging Track,Intercom,Landscaped Gardens","Sports Facility","366 sq ft","1","1","1 BHK Apartment ","","NorthEast","1, ","Wagholi","New","2","Road View, Garden View","Freehold","Dec 2020","2500000","₹ 6,830/ sq ft ","VTP Purvanchal","","Under Construction","15"
"dict","","","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Indoor Games,Jogging Track,Intercom,Landscaped Gardens","Sports Facility","956 sq ft","2","3","3 BHK Apartment ","","NorthEast","1, ","Wagholi","New","2","Road View, Garden View","Freehold","Dec 2020","6100000","₹ 6,380/ sq ft ","VTP Purvanchal","","Under Construction","15"
"dict","","","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Indoor Games,Jogging Track,Intercom,Landscaped Gardens","Sports Facility","956 sq ft","2","3","3 BHK Apartment ","","NorthEast","1, ","Wagholi","New","2","Road View, Garden View","Freehold","Dec 2020","3355560","₹ 3,510/ sq ft ","VTP Purvanchal","","Under Construction","15"
"dict","","","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Cafeteria,Rain Water Harvesting,Landscaped Gardens","","","1","3","3 BHK Apartment ","1115 sq ft","NorthEast","1, ","Bavdhan","New","2","Road View, Garden View","Freehold","Dec 2018","8912533","₹ 7,993/ sq ft ","Puraniks Abitante","","Under Construction","15"
"dict","","","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Sports Facility,Indoor Games,Jogging Track,Intercom,Cafeteria,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Landscaped Gardens,Shopping Mall,ATM","","1,327 sq ft","","3","3 BHK Apartment ","862 sq ft","NorthEast","1","Kharadi","New","","","Freehold","Sep 2018","6900400","₹ 5,200/ sq ft ","Gaurdian Eastern Meadows","","Under Construction",""
"dict","","","Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Rain Water Harvesting","Children's play area,Sports Facility,Landscaped Gardens","2,600 sq ft","","4","4 BHK Apartment ","","NorthEast","1","NIBM Road","New","","","Freehold","","14560000","₹ 5,600/ sq ft ","Marvel Marvel Izara","","Under Construction",""
"dict","","","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Sports Facility,Indoor Games,Jogging Track,Intercom,Cafeteria,Rain Water Harvesting,Staff Quarter,Multipurpose Room,ATM","Landscaped Gardens","1,350 sq ft","2","3","3 BHK Apartment ","","NorthEast","1, ","Mundhwa","New","2","Road View, Garden View","Freehold","Nov 2019","7087500","₹ 5,250/ sq ft ","Purva Silversands","","Under Construction","27"
"dict","2 rooms( study room, pooja room )","1 - 2 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Landscaped Gardens","Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track","1,200 sq ft","","2","3 BHK Apartment ","900 sq ft","East","5, ","Prabhat Road","New","2","Road View, Garden View","Freehold","","16000000","₹ 13,333/ sq ft ","Builder 2 n half BHK Deccan Gymkhana","20 feet","Ready to move","5"
"dict","","","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Jogging Track,Intercom,Rain Water Harvesting,Landscaped Gardens,Wifi","Club House,Gymnasium,Swimming Pool,Sports Facility,AC,Wardrobe,TV,Refrigerator,Sofa,Dining Table,Gas connection,BED","1,002 sq ft","","2","2 BHK Apartment ","","NorthWest","4, ","Pimple Saudagar","New","2","","","Oct 2018","7700000","₹ 7,684/ sq ft ","SSD Sai Pearl","50 feet","Under Construction","10"
"dict","","","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Indoor Games,Jogging Track,Intercom,Cafeteria,Rain Water Harvesting,Multipurpose Room,ATM","Landscaped Gardens","688 sq ft","1","1","2 BHK Apartment ","","NorthEast","1, ","Ravet","New","2","Road View, Garden View","Freehold","Dec 2019","3646400","₹ 5,300/ sq ft ","Runal Gateway Phase 1","","Under Construction","21"
"dict","","","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Indoor Games,Jogging Track,Intercom,Cafeteria,Rain Water Harvesting,Multipurpose Room,ATM","Landscaped Gardens","827 sq ft","2","2","2 BHK Apartment ","","NorthEast","1, ","Ravet","New","2","Road View, Garden View","Freehold","Dec 2019","4383100","₹ 5,300/ sq ft ","Runal Gateway Phase 1","","Under Construction","21"
"dict","","","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Indoor Games,Jogging Track,Intercom,Cafeteria,Rain Water Harvesting,Multipurpose Room,ATM","Landscaped Gardens","994 sq ft","2","2","3 BHK Apartment ","","NorthEast","1, ","Ravet","New","2","Road View, Garden View","Freehold","Dec 2019","5268200","₹ 5,300/ sq ft ","Runal Gateway Phase 1","","Under Construction","21"
"dict","","","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Indoor Games,Jogging Track,Intercom,Cafeteria,Rain Water Harvesting,Multipurpose Room,ATM","Landscaped Gardens","1,216 sq ft","2","3","3 BHK Apartment ","","NorthEast","1, ","Ravet","New","2","Road View, Garden View","Freehold","Dec 2019","6444800","₹ 5,300/ sq ft ","Runal Gateway Phase 1","","Under Construction","21"
"dict","1 rooms( servant room )","1 - 2 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Rain Water Harvesting,Staff Quarter,Landscaped Gardens,AC,Wardrobe,TV,Refrigerator,Sofa,Washing Machine,Wifi,Microwave,Dining Table,Gas connection,BED","Sports Facility","3,864 sq ft","2","5","4 BHK Apartment ","2705 sq ft","East","1, ","Shivaji Nagar","New","3","Road View, Garden View","Co-Operative Society","","62400000","₹ 16,149/ sq ft ","Paranjape Sky One","80 feet","Ready to move","14"
"dict","3 rooms( study room, servant room, pooja room )","1 - 2 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Rain Water Harvesting,Staff Quarter,Landscaped Gardens","Sports Facility","3,870 sq ft","2","5","4 BHK Apartment ","2516 sq ft","East","8, ","Shivaji Nagar","New","3","Road View","Co-Operative Society","","61920000","₹ 16,000/ sq ft ","Paranjape Sky One","80 feet","Ready to move","14"
"dict","3 rooms( study room, servant room, pooja room )","2 - 3 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Jogging Track,Maintenance Staff,Intercom,Rain Water Harvesting,Staff Quarter,Landscaped Gardens,Shopping Mall,School,Hospital,ATM,AC,Wardrobe,TV,Refrigerator,Sofa,Washing Machine,Wifi,Dining Table,Gas connection,BED","Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility","1,600 sq ft","1","3","3 BHK Apartment ","1200 sq ft","West","1, ","Model Colony","Resale","1","Garden View, Pool View, Road View","Freehold","","21500000","₹ 13,437/ sq ft ","Builder Sneh Riviera","20 feet","Ready to move,Semi-Furnished","6"
"dict","","0 - 1 year","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Indoor Games,Intercom,Rain Water Harvesting,Multipurpose Room,Landscaped Gardens","Swimming Pool,Sports Facility,Jogging Track","1,015 sq ft","2","2","2 BHK Apartment ","","NorthEast","2, ","Mundhwa","New","2","Garden View, Pool View, Road View","Freehold","","4720765","₹ 4,651/ sq ft ","PGD Pinnacle","","Ready to move","10"
"dict","","1 - 2 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Rain Water Harvesting","Sports Facility,Landscaped Gardens","655 sq ft","","2","2 BHK Apartment ","","NorthEast","1","Baner","New","","","Freehold","","3766250","₹ 5,750/ sq ft ","Shree Balaji Infinity","","Ready to move",""
"dict","3 rooms( study room, servant room, pooja room )","1 - 2 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Sports Facility,Jogging Track,Maintenance Staff,Intercom,Rain Water Harvesting,Staff Quarter,Landscaped Gardens,Shopping Mall,School,Hospital,ATM,AC,Wardrobe,TV,Refrigerator,Sofa,Washing Machine,Microwave,Dining Table,Gas connection,BED","Children's play area,Club House,Gymnasium,Swimming Pool,Wifi","1,000 sq ft","1","2","2 BHK Apartment ","750 sq ft","West","2, ","Senapati Bapat Road","New","2","Corner, Garden View, Pool View, Road View","Freehold","","11500000","₹ 11,500/ sq ft ","Pate Vijigisha","20 feet","Ready to move","6"
"dict","3 rooms( study room, servant room, pooja room )","10 - 11 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Sports Facility,Indoor Games,Maintenance Staff,Intercom,Rain Water Harvesting,Multipurpose Room,Landscaped Gardens,Shopping Mall,School,Hospital,ATM,AC,Wardrobe,TV,Refrigerator,Sofa,Washing Machine,Wifi,Dining Table,Gas connection,BED","Jogging Track","1,700 sq ft","2","3","4 BHK Apartment ","1500 sq ft","East","3, ","Erandwane","Resale","","Garden View, Pool View, Road View","Freehold","","24100000","₹ 14,176/ sq ft ","Builder Madhav Villa","","Ready to move,Semi-Furnished","11"
"dict","","0 - 1 year","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Rain Water Harvesting,Staff Quarter,Multipurpose Room,ATM","Sports Facility,Landscaped Gardens","776 sq ft","","2","2 BHK Apartment ","","NorthEast","1","Baner","New","","","Freehold","","5000000","₹ 6,443/ sq ft ","Puraniks Aldea Anexo","","Ready to move",""
"dict","1 rooms( servant room )","1 - 2 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Sports Facility,Indoor Games,Jogging Track,Intercom,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Landscaped Gardens","","1,618 sq ft","1","2","2 BHK Apartment ","1293 sq ft","East","2, ","Pashan","New","3","Corner, Garden View, Road View","Co-Operative Society","","26470887","₹ 16,360/ sq ft ","Mohar Luxe Towers","60 feet","Ready to move","11"
"dict","1 rooms( servant room )","1 - 2 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Sports Facility,Indoor Games,Jogging Track,Intercom,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Landscaped Gardens","","2,738 sq ft","1","3","3 BHK Apartment ","2334 sq ft","East","3, ","Pashan","New","3","Corner, Garden View, Road View","Co-Operative Society","","44609930","₹ 16,292/ sq ft ","Mohar Luxe Towers","60 feet","Ready to move","11"
"dict","","","Lift Available,Car Parking,Power Backup,Indoor Games,Intercom","24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens","1,638 sq ft","2","3","3 BHK Apartment ","1147 sq ft","East","20, ","Kothrud","New","3","Corner, Garden View, Road View","Co-Operative Society","Dec 2018","19842955","₹ 12,114/ sq ft ","Siddhi Meghasrushti","40 feet","Under Construction","20"
"dict","","0 - 1 year","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Jogging Track,Intercom,Rain Water Harvesting,Landscaped Gardens,Shopping Mall,School,Hospital,ATM,Wifi,Gas connection","Club House,Gymnasium,Swimming Pool,Sports Facility,AC,Wardrobe,TV,Refrigerator,Sofa,Dining Table,BED","1,405 sq ft","2","2","2 BHK Apartment ","1050 sq ft","East","5, ","Baner","New","2","Corner, Garden View, Road View","Freehold","","9500000","₹ 6,761/ sq ft ","Surana Park Marina","50 feet","Ready to move","9"
"dict","","0 - 1 year","Lift Available,Car Parking,Power Backup,Club House,Gymnasium,Indoor Games,Jogging Track,Rain Water Harvesting,Staff Quarter,Landscaped Gardens","24 X 7 Security,Children's play area,Swimming Pool,Sports Facility","776 sq ft","2","2","2 BHK Apartment ","","NorthEast","1, ","Mahalunge","New","2","Road View, Garden View","Freehold","","4810424","₹ 6,199/ sq ft ","Puraniks Aldea Espanola","","Ready to move","15"
