"_type","additionalrooms","age","amenitiesavailable","amenitiesnot","area","balconies","bathroom","bhk","carpetarea","facing","floor","locality","neworold","opensides","overlooking","ownership","possesiondate","price","pricepersquare","projectname","roadfaceing","status","totalfloor"
"dict","","2 - 3 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Sports Facility,Indoor Games,Jogging Track,Maintenance Staff,Intercom,Rain Water Harvesting,Multipurpose Room,Landscaped Gardens","","1,000 sq ft","1","1","2 BHK Apartment ","","East","9, ","Wagholi","Resale","","Road View, Garden View","Freehold","","4100000","₹ 4,100/ sq ft ","Sukhwani Palms","","Ready to move,Unfurnished","9"
"dict","","5 - 6 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Maintenance Staff,Intercom,Golf Course,Rain Water Harvesting,Landscaped Gardens","","850 sq ft","1","1","2 BHK Apartment ","","North","5, ","Wagholi","Resale","","Road View, Garden View","Freehold","","4500000","₹ 5,294/ sq ft ","Kolte Patil Umang Homes Phase 1","","Ready to move,Unfurnished","13"
"dict","","2 - 3 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Sports Facility,Indoor Games,Jogging Track,Maintenance Staff,Intercom,Rain Water Harvesting,Multipurpose Room,Landscaped Gardens","","740 sq ft","1","1","1 BHK Apartment ","","West","12, ","Wagholi","Resale","","Road View, Garden View","Freehold","","3000000","₹ 4,054/ sq ft ","Cozy Life","","Ready to move,Unfurnished","12"
"dict","","4 - 5 years","","Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens","1,050 sq ft","2","1","2 BHK Apartment ","","West","5, ","Vishrantwadi","Resale","","Road View, Garden View","Freehold","","6500000","₹ 6,190/ sq ft ","","","Ready to move,Unfurnished","10"
"dict","","4 - 5 years","","Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens","1,150 sq ft","2","1","2 BHK Apartment ","","NorthEast","8, ","Viman Nagar","Resale","","Road View, Garden View","Freehold","","10000000","₹ 8,695/ sq ft ","","","Ready to move,Unfurnished","11"
"dict","","3 - 4 years","","Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens","1,450 sq ft","3","2","3 BHK Apartment ","","North","6, ","Kalyani Nagar","Resale","","Road View, Garden View","Freehold","","14000000","₹ 9,655/ sq ft ","","","Ready to move,Unfurnished","11"
"dict","","4 - 5 years","","Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens","650 sq ft","1","1","1 BHK Apartment ","","East","3, ","Wadgaon Sheri","Resale","","Road View, Garden View","Freehold","","3400000","₹ 5,230/ sq ft ","","","Ready to move,Unfurnished","10"
"dict","","5 - 6 years","","Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens","1,550 sq ft","3","2","3 BHK Apartment ","","North","6, ","Koregaon Park","Resale","","Road View, Garden View","Freehold","","10000000","₹ 6,451/ sq ft ","","","Ready to move,Unfurnished","10"
"dict","","5 - 6 years","","Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens","860 sq ft","1","1","2 BHK Apartment ","","East","6, ","Vishrantwadi","Resale","","Road View, Garden View","Freehold","","4000000","₹ 4,651/ sq ft ","","","Ready to move,Unfurnished","9"
"dict","","5 - 6 years","","Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens","1,260 sq ft","2","2","2 BHK Apartment ","","West","7, ","Viman Nagar","Resale","","Road View, Garden View","Freehold","","8800000","₹ 6,984/ sq ft ","Goel Ganga Hamlet","","Ready to move,Unfurnished","10"
"dict","","5 - 6 years","Wardrobe,Sofa","Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens,AC,TV,Refrigerator,Wifi,Dining Table,Gas connection,BED","1,334 sq ft","2","1","2 BHK Apartment ","","East","8, ","Viman Nagar","Resale","","Road View, Garden View","Freehold","","8300000","₹ 6,221/ sq ft ","Goel Ganga Hamlet","","Ready to move,Semi-Furnished","11"
"dict","","5 - 6 years","","Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens","1,150 sq ft","2","2","2 BHK Apartment ","","West","9, ","Viman Nagar","Resale","","Road View, Garden View","Freehold","","7800000","₹ 6,782/ sq ft ","","","Ready to move,Unfurnished","11"
"dict","","5 - 6 years","","Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens","1,000 sq ft","1","1","2 BHK Apartment ","","West","8, ","Vishrantwadi","Resale","","Road View, Garden View","Freehold","","6500000","₹ 6,500/ sq ft ","","","Ready to move,Unfurnished","10"
"dict","2 rooms( servant room, pooja room )","0 - 1 year","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Sports Facility,Indoor Games,Jogging Track,Intercom,Golf Course,Cafeteria,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Landscaped Gardens,ATM,AC,Wardrobe,Wifi,Gas connection","TV,Refrigerator,Sofa,Dining Table,BED","2,224 sq ft","3","3","3 BHK Apartment ","1435 sq ft","NorthEast","11, ","Gahunje","New","2","Garden View, Pool View, Road View","Freehold","","13200000","₹ 5,935/ sq ft ","Lodha Belmondo","40 feet","Ready to move","28"
"dict","","11 - 12 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Rain Water Harvesting","Children's play area,Sports Facility,Landscaped Gardens","700 sq ft","","1","1 BHK Apartment ","","East","2","Hadapsar","Resale","","","Co-Operative Society","","2590000","₹ 3,700/ sq ft ","Ashapuri Namo Residency","","Ready to move,Unfurnished",""
"dict","","5 - 6 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Maintenance Staff,Intercom,Rain Water Harvesting,Staff Quarter,Landscaped Gardens,Shopping Mall,School,Hospital,ATM","","1,125 sq ft","1","1","2 BHK Apartment ","","West","11, ","Kharadi","Resale","","Road View, Garden View","Freehold","","7500000","₹ 6,666/ sq ft ","Geras Park View","","Ready to move,Unfurnished","14"
"dict","","5 - 6 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Gymnasium,Indoor Games,Jogging Track,Intercom,Rain Water Harvesting","Club House,Swimming Pool,Sports Facility,Landscaped Gardens","1,620 sq ft","2","1","3 BHK Apartment ","","East","9, ","Tingre Nagar","Resale","","Road View, Garden View","Freehold","","10500000","₹ 6,481/ sq ft ","Nyati Environ","","Ready to move,Unfurnished","14"
"dict","","3 - 4 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Landscaped Gardens,Shopping Mall,School,Hospital,ATM","Sports Facility","1,400 sq ft","2","3","3 BHK Apartment ","1100 sq ft","East","1, ","Undri","Resale","1","Road View, Garden View","Freehold","","7000000","₹ 5,000/ sq ft ","TATA Inora Park","40 feet","Ready to move,Unfurnished","11"
"dict","","11 - 12 years","","Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens","550 sq ft","1","1","1 BHK Apartment ","","","","Dhayari Phata","Resale","","","","","2400000","₹ 4,363/ sq ft ","","","Ready to move,Unfurnished",""
"dict","1 rooms( study room )","4 - 5 years","AC,Wardrobe,TV,Refrigerator,Sofa,Washing Machine,Wifi,Microwave,Dining Table,Gas connection,BED","Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens","900 sq ft","1","2","2 BHK Apartment ","","East","3, ","Handewadi","Resale","2","Road View, Garden View","Freehold","","4400000","₹ 4,888/ sq ft ","","15 feet","Ready to move,Furnished","6"
"dict","1 rooms( study room )","4 - 5 years","Wardrobe,TV,Sofa,Gas connection,BED","Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens,AC,Refrigerator,Wifi,Dining Table","930 sq ft","1","2","2 BHK Apartment ","","East","3, ","Hadapsar","Resale","2","Road View, Garden View","Freehold","","4500000","₹ 4,838/ sq ft ","","15 feet","Ready to move,Semi-Furnished","6"
"dict","","11 - 12 years","Lift Available,24 X 7 Security,Jogging Track,Staff Quarter","Power Backup,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Landscaped Gardens","806 sq ft","","2","2 BHK Apartment ","","East","2","Handewadi","Resale","","","Freehold","","4300000","₹ 5,334/ sq ft ","","","Ready to move,Unfurnished",""
"dict","","11 - 12 years","Lift Available,24 X 7 Security,Jogging Track","Power Backup,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Landscaped Gardens","900 sq ft","","2","2 BHK Apartment ","","East","3","Undri","Resale","","","Freehold","","3000000","₹ 3,333/ sq ft ","Atur Atur Hills","","Ready to move,Unfurnished",""
"dict","","11 - 12 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Landscaped Gardens,Shopping Mall,School,Hospital,ATM","Sports Facility","1,250 sq ft","","3","3 BHK Apartment ","","East","3","Hadapsar","Resale","","","Freehold","","6100000","₹ 4,880/ sq ft ","Jhala Nirmal Township","","Ready to move,Unfurnished",""
"dict","","11 - 12 years","Lift Available,24 X 7 Security,Vaastu Compliant,Jogging Track","Power Backup,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Landscaped Gardens","485 sq ft","","1","1 BHK Apartment ","","East","3","Hadapsar","Resale","","","Freehold","","2500000","₹ 5,154/ sq ft ","","","Ready to move,Unfurnished",""
"dict","","3 - 4 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Rain Water Harvesting,Staff Quarter","Children's play area,Sports Facility,Landscaped Gardens","1,046 sq ft","","2","2 BHK Apartment ","","East","2","Hadapsar","New","","","Freehold","","6000000","₹ 5,736/ sq ft ","Builder Sanskruti","","Ready to move",""
"dict","","2 - 3 years","Lift Available,24 X 7 Security,Jogging Track","Power Backup,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Landscaped Gardens","1,485 sq ft","","3","3 BHK Apartment ","","East","1","Hadapsar","Resale","","","Freehold","","9500000","₹ 6,397/ sq ft ","Builder Amar Courtyard","","Ready to move,Unfurnished",""
"dict","","6 - 7 years","Lift Available,24 X 7 Security,Jogging Track","Power Backup,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Landscaped Gardens","1,130 sq ft","","2","2 BHK Apartment ","","East","2","Undri","Resale","","","Freehold","","7000000","₹ 6,194/ sq ft ","Builder Kumar Princetown","","Ready to move,Unfurnished",""
"dict","","6 - 7 years","Lift Available,24 X 7 Security,Jogging Track","Power Backup,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Landscaped Gardens","940 sq ft","","2","2 BHK Apartment ","","East","2","Hadapsar","Resale","","","Freehold","","3500000","₹ 3,723/ sq ft ","","","Ready to move,Unfurnished",""
"dict","","7 - 8 years","","Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens","650 sq ft","1","1","1 BHK Apartment ","487 sq ft","West","1, ","Vishrantwadi","Resale","2","Garden View","Freehold","","3651050","₹ 5,617/ sq ft ","","40 feet","Ready to move,Unfurnished","3"
"dict","","10 - 11 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Maintenance Staff,Intercom,Rain Water Harvesting,Staff Quarter,Landscaped Gardens,Shopping Mall,School,Hospital,ATM","Children's play area,Sports Facility","600 sq ft","","1","1 BHK Apartment ","","East","1, ","Vishrantwadi","Resale","2","Corner","Co-Operative Society","","3700000","₹ 6,166/ sq ft ","Vishrantvadi Lokpriya Nagari","","Ready to move,Unfurnished","6"
"dict","1 rooms( pooja room )","10 - 11 years","Car Parking,24 X 7 Security,Landscaped Gardens","Lift Available,Power Backup,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track","650 sq ft","1","1","1 BHK Apartment ","","East","2, ","Vishrantwadi","Resale","2","Road View, Garden View","Co-Operative Society","","3600000","₹ 5,538/ sq ft ","Builder mittal Society Pratik Nagar","","Ready to move,Unfurnished","3"
"dict","","5 - 6 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Maintenance Staff,Intercom,Rain Water Harvesting,Multipurpose Room,Landscaped Gardens,Wardrobe,Sofa,BED","AC,TV,Refrigerator,Wifi,Dining Table,Gas connection","1,150 sq ft","2","1","2 BHK Apartment ","","North","2, ","Tingre Nagar","Resale","","Road View, Garden View","Freehold","","7500000","₹ 6,521/ sq ft ","Nandan Euphora","","Ready to move,Semi-Furnished","11"
"dict","","1 - 2 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Landscaped Gardens","Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track","935 sq ft","2","2","2 BHK Apartment ","800 sq ft","East","9, ","Satara road","Resale","2","Corner, Garden View, Road View","Freehold","","8500000","₹ 9,090/ sq ft ","","50 feet","Ready to move,Unfurnished","9"
"dict","2 rooms( study room, pooja room )","","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Sports Facility,Indoor Games,Jogging Track,Maintenance Staff,Intercom,Golf Course,Cafeteria,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Landscaped Gardens,Shopping Mall,School,Hospital,ATM","","1,192 sq ft","2","2","2 BHK Apartment ","834 sq ft","East","5, ","Kharadi","New","","Corner, Garden View, Pool View, Road View","Freehold","Aug 2018","7500000","₹ 6,291/ sq ft ","Kolte Patil Cheryl","50 feet","Under Construction","12"
"dict","2 rooms( study room, pooja room )","","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Sports Facility,Indoor Games,Jogging Track,Maintenance Staff,Intercom,Golf Course,Cafeteria,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Landscaped Gardens,Shopping Mall,School,Hospital,ATM","","1,250 sq ft","2","2","3 BHK Apartment ","875 sq ft","East","5, ","Kharadi","New","1","Corner, Garden View, Pool View, Road View","Freehold","Aug 2018","8000000","₹ 6,400/ sq ft ","Kolte Patil Cheryl","50 feet","Under Construction","12"
"dict","2 rooms( study room, pooja room )","","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Indoor Games,Jogging Track,Maintenance Staff,Intercom,Golf Course,Cafeteria,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Landscaped Gardens,Shopping Mall,School,Hospital,ATM","Sports Facility","650 sq ft","1","1","1 BHK Apartment ","455 sq ft","East","7, ","Manjari","New","1","Corner, Garden View, Pool View, Road View","Freehold","Mar 2018","3200000","₹ 4,923/ sq ft ","Dreams Avani","50 feet","Under Construction","12"
"dict","2 rooms( study room, pooja room )","","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Sports Facility,Indoor Games,Jogging Track,Maintenance Staff,Intercom,Golf Course,Cafeteria,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Landscaped Gardens,Shopping Mall,School,Hospital,ATM","","922 sq ft","2","2","2 BHK Apartment ","645 sq ft","East","5, ","Undri","New","1","Corner, Garden View, Pool View, Road View","Freehold","Jun 2019","4000000","₹ 4,338/ sq ft ","VTP Urban Nest","50 feet","Under Construction","12"
"dict","2 rooms( study room, pooja room )","","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Sports Facility,Indoor Games,Jogging Track,Maintenance Staff,Intercom,Golf Course,Cafeteria,Rain Water Harvesting,Multipurpose Room,Landscaped Gardens,Shopping Mall,School,Hospital,ATM","","634 sq ft","1","1","1 BHK Apartment ","443 sq ft","East","15, ","Kharadi","New","1","Corner, Garden View, Pool View, Road View","Freehold","Jun 2019","4800000","₹ 7,570/ sq ft ","Duville Estates Riverdale Heights","50 feet","Under Construction","23"
"dict","","1 - 2 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Intercom,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Landscaped Gardens","","1,698 sq ft","","3","3 BHK Apartment ","","North","5, ","Balewadi","Resale","2","Garden View, Pool View, Road View","","","10000000","₹ 5,889/ sq ft ","Natu Golden Trellis","60 feet","Ready to move,Unfurnished","11"
"dict","","","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Sports Facility,Indoor Games,Jogging Track,Maintenance Staff,Intercom,Cafeteria,Rain Water Harvesting,Multipurpose Room,Landscaped Gardens","","664 sq ft","1","1","1 BHK Apartment ","","East","7, ","Mahalunge","New","3","Road View, Garden View","Freehold","Dec 2018","3800000","₹ 5,722/ sq ft ","Builder Call for details","","Under Construction","13"
"dict","","","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Sports Facility,Indoor Games,Jogging Track,Maintenance Staff,Intercom,Cafeteria,Rain Water Harvesting,Multipurpose Room,Landscaped Gardens","","969 sq ft","2","2","2 BHK Apartment ","","East","7, ","Mahalunge","New","3","Road View, Garden View","Freehold","Dec 2018","5500000","₹ 5,675/ sq ft ","Builder Call for details","","Under Construction","23"
"dict","","","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Sports Facility,Indoor Games,Jogging Track,Maintenance Staff,Intercom,Cafeteria,Rain Water Harvesting,Multipurpose Room,Landscaped Gardens","","1,008 sq ft","2","2","2 BHK Apartment ","","East","7, ","Mahalunge","New","3","Road View, Garden View","Freehold","Dec 2018","5800000","₹ 5,753/ sq ft ","Builder Call for details","","Under Construction","23"
"dict","","","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Sports Facility,Indoor Games,Jogging Track,Maintenance Staff,Intercom,Cafeteria,Rain Water Harvesting,Multipurpose Room,Landscaped Gardens","","1,076 sq ft","2","2","2 BHK Apartment ","","East","7, ","Mahalunge","New","3","Road View, Garden View","Freehold","Dec 2018","6100000","₹ 5,669/ sq ft ","Builder Call for details","","Under Construction","23"
"dict","","","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Sports Facility,Indoor Games,Jogging Track,Maintenance Staff,Intercom,Rain Water Harvesting,Multipurpose Room,Landscaped Gardens","","1,546 sq ft","3","3","3 BHK Apartment ","","East","7, ","Wakad","New","3","Road View, Garden View","Freehold","Jun 2018","8400000","₹ 5,433/ sq ft ","Builder Call for details","","Under Construction","11"
"dict","","","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Sports Facility,Indoor Games,Jogging Track,Maintenance Staff,Intercom,Rain Water Harvesting,Multipurpose Room,Landscaped Gardens","","1,192 sq ft","2","2","2 BHK Apartment ","","East","7, ","Wakad","New","3","Road View, Garden View","Freehold","Jun 2018","6400000","₹ 5,369/ sq ft ","Builder Call for details","","Under Construction","11"
"dict","","","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Sports Facility,Indoor Games,Jogging Track,Maintenance Staff,Intercom,Cafeteria,Rain Water Harvesting,Multipurpose Room,Landscaped Gardens","Gymnasium,Swimming Pool","1,366 sq ft","3","3","3 BHK Apartment ","","East","7, ","Bavdhan","New","3","Road View, Garden View","Freehold","Dec 2019","7600000","₹ 5,563/ sq ft ","Builder Call for details","","Under Construction","15"
"dict","","","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Sports Facility,Indoor Games,Jogging Track,Maintenance Staff,Intercom,Rain Water Harvesting,Multipurpose Room,Landscaped Gardens","","1,182 sq ft","2","2","2 BHK Apartment ","","East","7, ","Wakad","New","3","Road View, Garden View","Freehold","Jun 2018","6400000","₹ 5,414/ sq ft ","Builder Call for details","","Under Construction","11"
"dict","","4 - 5 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Club House,Gymnasium,Indoor Games,Jogging Track,Intercom,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Landscaped Gardens","Children's play area,Swimming Pool,Sports Facility","1,180 sq ft","2","2","3 BHK Apartment ","","West","3, ","Rahatani","Resale","1","Road View, Pool View","Freehold","","8000000","₹ 6,779/ sq ft ","Rama Silver Mist","","Ready to move,Unfurnished","12"
"dict","","","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Gymnasium,Swimming Pool,Jogging Track,Rain Water Harvesting,Landscaped Gardens","Club House,Sports Facility","1,067 sq ft","2","2","2 BHK Apartment ","","East","7, ","Hinjewadi","New","1","Garden View","Freehold","Mar 2018","5500000","₹ 5,154/ sq ft ","Kohinoor Tinsel Town","40 feet","Under Construction","12"
"dict","","9 - 10 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Intercom,Rain Water Harvesting,Staff Quarter,Landscaped Gardens,Wardrobe","Sports Facility,AC,TV,Refrigerator,Sofa,Wifi,Dining Table,Gas connection,BED","1,160 sq ft","1","2","2 BHK Apartment ","","East","3, ","Pimple Saudagar","Resale","2","Road View","Freehold","","7400000","₹ 6,379/ sq ft ","Chordia Mithras Park","","Ready to move,Semi-Furnished","7"
"dict","","2 - 3 years","Lift Available,Power Backup,24 X 7 Security,Jogging Track,Rain Water Harvesting","Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Landscaped Gardens","1,210 sq ft","","2","2 BHK Apartment ","","East","3","Hadapsar","New","","","Freehold","","8200000","₹ 6,776/ sq ft ","Builder Magarpatta Jasminium","","Ready to move",""
"dict","","2 - 3 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Swimming Pool,Jogging Track,Rain Water Harvesting","Children's play area,Club House,Gymnasium,Sports Facility,Landscaped Gardens","1,060 sq ft","","2","2 BHK Apartment ","","East","1","Hadapsar","New","","","Freehold","","6800000","₹ 6,415/ sq ft ","Builder Sukhwani Emerald","","Ready to move",""
"dict","","2 - 3 years","Lift Available,24 X 7 Security,Jogging Track,Rain Water Harvesting","Power Backup,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Landscaped Gardens","1,006 sq ft","","2","2 BHK Apartment ","","East","3","Undri","New","","","Freehold","","5900000","₹ 5,864/ sq ft ","Nyati Ebony","","Ready to move",""
"dict","","2 - 3 years","Lift Available,Car Parking,24 X 7 Security,Jogging Track,Rain Water Harvesting","Power Backup,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Landscaped Gardens","502 sq ft","","2","2 BHK Apartment ","","East","3","Hadapsar","New","","","","","2300000","₹ 4,581/ sq ft ","Kishore K K Heights","","Ready to move",""
"dict","1 rooms( study room )","4 - 5 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Maintenance Staff,Intercom,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Landscaped Gardens,AC,Wardrobe,TV,Refrigerator,Sofa,Washing Machine,Wifi,Microwave,Dining Table,Gas connection,BED","","1,620 sq ft","1","2","2 BHK Apartment ","","East","3, ","Hadapsar","Resale","2","Road View, Garden View","Freehold","","12500000","₹ 7,716/ sq ft ","Marvel Ritz","15 feet","Ready to move,Furnished","6"
"dict","1 rooms( study room )","3 - 4 years","AC,Wardrobe,TV,Refrigerator,Sofa,Washing Machine,Wifi,Microwave,Dining Table,Gas connection,BED","Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens","900 sq ft","1","2","2 BHK Apartment ","","East","3, ","Hadapsar","Resale","2","Road View, Garden View","Freehold","","4300000","₹ 4,777/ sq ft ","Goel Ganga Village","15 feet","Ready to move,Furnished","6"
"dict","1 rooms( pooja room )","5 - 6 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Club House,Gymnasium,Swimming Pool,Jogging Track,Landscaped Gardens","Children's play area,Sports Facility","4,000 sq ft","3","4","4 BHK Villa ","2600 sq ft","East","1, ","Wakad","Resale","1","Road View, Garden View","Freehold","","30000000","₹ 7,500/ sq ft ","Pratham Bungalow","60 feet","Ready to move,Unfurnished","1"
"dict","","7 - 8 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Swimming Pool,Maintenance Staff,Intercom","Club House,Gymnasium,Sports Facility,Jogging Track,Landscaped Gardens","1,240 sq ft","1","2","2 BHK Apartment ","992 sq ft","East","5, ","Pimple Saudagar","Resale","1","Garden View","Freehold","","8500000","₹ 6,854/ sq ft ","GK Lakshdeep Palace","40 feet","Ready to move,Unfurnished","8"
"dict","","7 - 8 years","Car Parking,Power Backup,24 X 7 Security,Children's play area,Jogging Track,Maintenance Staff","Lift Available,Club House,Gymnasium,Swimming Pool,Sports Facility,Landscaped Gardens","2,142 sq ft","2","3","3 BHK Villa ","1700 sq ft","East","1, ","Wakad","Resale","1","Garden View","Freehold","","12700000","₹ 5,929/ sq ft ","Bhandari Edenn Garden","60 feet","Ready to move,Unfurnished","1"
"dict","","4 - 5 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Intercom,Golf Course,Cafeteria,Rain Water Harvesting,Staff Quarter,Multipurpose Room","Landscaped Gardens","1,366 sq ft","2","3","3 BHK Apartment ","1000 sq ft","East","8, ","Hinjewadi","Resale","1","Garden View","Freehold","","6800000","₹ 4,978/ sq ft ","Rama Air Castles","60 feet","Ready to move,Unfurnished","8"
